Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total
2014,11,DE,99999,State Adjustment,Final,0,0,0,0,0
2014,11,FL,6452,Florida Power & Light Co,Final,2489,700,0,0,3189
2014,11,FL,6455,"Duke Energy Florida, Inc",Final,1687,290,6,0,1983
2014,11,FL,6457,Florida Public Utilities Co,Final,59,0,0,0,59
2014,11,FL,7801,Gulf Power Co,Final,265,105,0,0,370
2014,11,FL,9617,JEA,Final,215,27,0,0,242
2014,11,FL,18454,Tampa Electric Co,Final,458,92,0,0,550
2014,11,FL,99999,State Adjustment,Final,0,0,0,0,0
2014,11,GA,3916,Cobb Electric Membership Corp,Final,32,5,0,0,37
2014,11,GA,7140,Georgia Power Co,Final,197,65,6,0,268
2014,11,GA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,HI,8287,Hawaii Electric Light Co Inc,Final,6692,432,0,0,7124
2014,11,HI,10071,Kauai Island Utility Cooperative,Final,2122,183,0,0,2305
2014,11,HI,11843,Maui Electric Co Ltd,Final,6403,474,0,0,6877
2014,11,HI,19547,Hawaiian Electric Co Inc,Final,33663,825,0,0,34488
2014,11,HI,99999,State Adjustment,Final,0,0,0,0,0
2014,11,IA,9417,Interstate Power and Light Co,Final,659,561,24,0,1244
2014,11,IA,12341,MidAmerican Energy Co,Final,98,51,3,0,152
2014,11,IA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,ID,9187,City of Idaho Falls - (ID),Final,3,3,0,0,6
2014,11,ID,9191,Idaho Power Co,Final,387,94,1,0,482
2014,11,ID,10454,Kootenai Electric Cooperative,Final,18,0,0,0,18
2014,11,ID,11273,Lower Valley Energy Inc,Final,3,0,0,0,3
2014,11,ID,14354,PacifiCorp,Final,110,24,0,0,134
2014,11,ID,20169,Avista Corp,Final,32,10,0,0,42
2014,11,ID,99999,State Adjustment,Final,0,0,0,0,0
2014,11,IL,4110,Commonwealth Edison Co,Final,358,71,0,0,429
2014,11,IL,12341,MidAmerican Energy Co,Final,12,4,0,0,16
2014,11,IL,13032,Mt Carmel Public Utility Co,Final,3,1,0,0,4
2014,11,IL,56697,Ameren Illinois Company,Final,332,104,0,0,436
2014,11,IL,99999,State Adjustment,Final,0,0,0,0,0
2014,11,IN,9273,Indianapolis Power & Light Co,Final,48,9,0,0,57
2014,11,IN,9324,Indiana Michigan Power Co,Final,73,25,0,0,98
2014,11,IN,13756,Northern Indiana Pub Serv Co,Final,67,10,0,0,77
2014,11,IN,15470,Duke Energy Indiana Inc,Final,244,71,0,0,315
2014,11,IN,17633,Southern Indiana Gas & Elec Co,Final,79,11,0,0,90
2014,11,IN,99999,State Adjustment,Final,0,0,0,0,0
2014,11,KS,9996,City of Kansas City - (KS),Final,2,2,0,0,4
2014,11,KS,10000,Kansas City Power & Light Co,Final,41,15,0,0,56
2014,11,KS,10005,Kansas Gas & Electric Co,Final,62,14,0,0,76
2014,11,KS,22500,Westar Energy Inc,Final,152,49,0,0,201
2014,11,KS,99999,State Adjustment,Final,0,0,0,0,0
2014,11,KY,9964,Kenergy Corp,Final,4,0,0,0,4
2014,11,KY,10171,Kentucky Utilities Co,Final,60,15,0,0,75
2014,11,KY,11249,Louisville Gas & Electric Co,Final,134,19,0,0,153
2014,11,KY,17564,South Kentucky Rural E C C,Final,8,0,0,0,8
2014,11,KY,19446,Duke Energy Kentucky,Final,22,10,0,0,32
2014,11,KY,22053,Kentucky Power Co,Final,3,4,0,0,7
2014,11,KY,49998,City of Berea Municipal Utility,Final,6,5,0,0,11
2014,11,KY,99999,State Adjustment,Final,0,0,0,0,0
2014,11,LA,3265,Cleco Power LLC,Final,1782,92,0,0,1874
2014,11,LA,11241,Entergy Louisiana LLC,Final,4560,172,0,0,4732
2014,11,LA,13478,Entergy New Orleans Inc,Final,5064,29,0,0,5093
2014,11,LA,17698,Southwestern Electric Power Co,Final,918,116,0,0,1034
2014,11,LA,55936,Entergy Gulf States - LA LLC,Final,831,269,0,0,1100
2014,11,LA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MA,6374,Fitchburg Gas & Elec Light Co,Final,288,17,3,0,308
2014,11,MA,8774,City of Holyoke - (MA),Final,2,3,0,0,5
2014,11,MA,11804,Massachusetts Electric Co,Final,8591,1104,0,0,9695
2014,11,MA,13206,Nantucket Electric Co,Final,11,3,0,0,14
2014,11,MA,15748,Town of Reading - (MA),Final,26,0,1,0,27
2014,11,MA,20455,Western Massachusetts Electric Company,Final,1432,155,6,0,1593
2014,11,MA,54913,NSTAR Electric Company,Final,7667,885,166,0,8718
2014,11,MA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MD,1167,Baltimore Gas & Electric Co,Final,5267,291,0,0,5558
2014,11,MD,5027,Delmarva Power,Final,599,81,2,0,682
2014,11,MD,15263,The Potomac Edison Company,Final,996,74,1,0,1071
2014,11,MD,15270,Potomac Electric Power Co,Final,2221,89,0,0,2310
2014,11,MD,99999,State Adjustment,Final,0,0,0,0,0
2014,11,ME,1179,Emera Maine,Final,353,55,2,0,410
2014,11,ME,3266,Central Maine Power Co,Final,1375,180,0,0,1555
2014,11,ME,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MI,392,Alpena Power Co,Final,18,1,0,0,19
2014,11,MI,3828,Cloverland Electric Co-op,Final,20,7,0,0,27
2014,11,MI,4254,Consumers Energy Co,Final,275,60,0,0,335
2014,11,MI,5109,DTE Electric Company,Final,896,229,11,0,1136
2014,11,MI,9324,Indiana Michigan Power Co,Final,19,6,1,0,26
2014,11,MI,10704,City of Lansing - (MI),Final,3,2,0,0,5
2014,11,MI,19578,Upper Peninsula Power Co,Final,67,3,0,0,70
2014,11,MI,20847,Wisconsin Electric Power Co,Final,19,6,0,0,25
2014,11,MI,20860,Wisconsin Public Service Corp,Final,5,0,0,0,5
2014,11,MI,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MN,689,Connexus Energy,Final,30,0,1,0,31
2014,11,MN,5574,East Central Energy,Final,31,10,0,0,41
2014,11,MN,9417,Interstate Power and Light Co,Final,22,8,1,0,31
2014,11,MN,12647,"ALLETE, Inc.",Final,87,30,1,0,118
2014,11,MN,13781,Northern States Power Co - Minnesota,Final,600,272,25,0,897
2014,11,MN,14232,Otter Tail Power Co,Final,4,11,0,0,15
2014,11,MN,16181,Rochester Public Utilities,Final,30,4,0,0,34
2014,11,MN,17267,Sioux Valley SW Elec Coop,Final,6,3,0,0,9
2014,11,MN,20996,Wright-Hennepin Coop Elec Assn,Final,10,2,0,0,12
2014,11,MN,25177,Dakota Electric Association,Final,29,15,0,0,44
2014,11,MN,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MO,4675,Cuivre River Electric Coop Inc,Final,6,0,0,0,6
2014,11,MO,5860,Empire District Electric Co,Final,33,6,2,0,41
2014,11,MO,9231,City of Independence - (MO),Final,2,7,0,0,9
2014,11,MO,10000,Kansas City Power & Light Co,Final,244,539,0,0,783
2014,11,MO,12698,KCP&L Greater Missouri Operations Co.,Final,839,610,17,0,1466
2014,11,MO,17833,City Utilities of Springfield - (MO),Final,8,4,0,0,12
2014,11,MO,19436,Union Electric Co - (MO),Final,2183,1322,0,0,3505
2014,11,MO,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MS,3841,Coast Electric Power Assn,Final,8,2,1,0,11
2014,11,MS,17647,Southern Pine Elec Power Assn,Final,1,1,0,0,2
2014,11,MS,99999,State Adjustment,Final,0,0,0,0,0
2014,11,MT,6395,Flathead Electric Coop Inc,Final,29,5,0,0,34
2014,11,MT,12692,"Missoula Electric Coop, Inc",Final,18,2,0,0,20
2014,11,MT,12825,NorthWestern Energy LLC - (MT),Final,1055,294,0,0,1349
2014,11,MT,19603,USBIA-Mission Valley Power,Final,13,0,0,0,13
2014,11,MT,20997,Yellowstone Valley Elec Co-op,Final,10,0,0,0,10
2014,11,MT,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NC,3046,Duke Energy Progress - (NC),Final,846,84,0,0,930
2014,11,NC,5416,"Duke Energy Carolinas, LLC",Final,663,81,2,0,746
2014,11,NC,9837,Jones-Onslow Elec Member Corp,Final,16,0,0,0,16
2014,11,NC,16496,Rutherford Elec Member Corp,Final,49,0,0,0,49
2014,11,NC,19876,Virginia Electric & Power Co,Final,17,12,0,0,29
2014,11,NC,24889,Brunswick Electric Member Corp,Final,56,6,0,0,62
2014,11,NC,99999,State Adjustment,Final,0,0,0,0,0
2014,11,ND,12087,McKenzie Electric Coop Inc,Final,3,0,0,0,3
2014,11,ND,12301,Nodak Electric Coop Inc,Final,10,0,1,0,11
2014,11,ND,14232,Otter Tail Power Co,Final,3,2,0,0,5
2014,11,ND,19790,Verendrye Electric Coop Inc,Final,4,0,0,0,4
2014,11,ND,24949,Cass County Elec Coop Inc,Final,37,0,0,0,37
2014,11,ND,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NE,4373,Cornhusker Public Power Dist,Final,3,0,0,0,3
2014,11,NE,6779,City of Fremont - (NE),Final,1,0,0,0,1
2014,11,NE,11018,Lincoln Electric System,Final,26,12,2,0,40
2014,11,NE,11251,Loup River Public Power Dist,Final,0,0,2,0,2
2014,11,NE,12539,Midwest Electric Member Corp,Final,3,0,0,0,3
2014,11,NE,13337,Nebraska Public Power District,Final,11,26,0,0,37
2014,11,NE,13664,Norris Public Power District,Final,16,2,0,0,18
2014,11,NE,14127,Omaha Public Power District,Final,32,5,0,0,37
2014,11,NE,17642,Southern Public Power District,Final,7,1,0,0,8
2014,11,NE,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NH,13441,New Hampshire Elec Coop Inc,Final,403,34,3,0,440
2014,11,NH,15472,Public Service Co of NH,Final,980,183,6,0,1169
2014,11,NH,24590,Unitil Energy Systems,Final,118,22,3,0,143
2014,11,NH,26510,Liberty Utilities (Granite State Electri,Final,123,10,0,0,133
2014,11,NH,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NJ,963,Atlantic City Electric Co,Final,6096,724,36,0,6856
2014,11,NJ,9726,Jersey Central Power & Lt Co,Final,11185,1243,26,0,12454
2014,11,NJ,15477,Public Service Elec & Gas Co,Final,10127,2045,22,0,12194
2014,11,NJ,16213,Rockland Electric Co,Final,177,89,1,0,267
2014,11,NJ,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NM,3287,"Central Valley Elec Coop, Inc",Final,1,0,0,0,1
2014,11,NM,5701,El Paso Electric Co,Final,1673,92,0,0,1765
2014,11,NM,6204,City of Farmington - (NM),Final,64,6,0,0,70
2014,11,NM,11204,Los Alamos County,Final,41,0,0,0,41
2014,11,NM,15473,Public Service Co of NM,Final,4004,405,0,0,4409
2014,11,NM,17718,Southwestern Public Service Co,Final,42,83,3,0,128
2014,11,NM,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NV,2008,City of Boulder City - (NV),Final,3,3,0,0,6
2014,11,NV,13073,"Mt Wheeler Power, Inc",Final,3,5,0,0,8
2014,11,NV,13407,Nevada Power Co,Final,2611,275,64,0,2950
2014,11,NV,17166,Sierra Pacific Power Co,Final,998,222,5,0,1225
2014,11,NV,19840,"Valley Electric Assn, Inc",Final,112,11,0,0,123
2014,11,NV,99999,State Adjustment,Final,0,0,0,0,0
2014,11,NY,3249,Central Hudson Gas & Elec Corp,Final,2288,269,0,0,2557
2014,11,NY,4226,Consolidated Edison Co-NY Inc,Final,2695,660,0,0,3355
2014,11,NY,11171,Long Island Power Authority,Final,10487,927,0,0,11414
2014,11,NY,13511,New York State Elec & Gas Corp,Final,2184,419,0,0,2603
2014,11,NY,13573,Niagara Mohawk Power Corp.,Final,4258,1102,17,0,5377
2014,11,NY,14154,Orange & Rockland Utils Inc,Final,1373,93,1,0,1467
2014,11,NY,16183,Rochester Gas & Electric Corp,Final,306,88,0,0,394
2014,11,NY,99999,State Adjustment,Final,0,0,0,0,0
2014,11,OH,3542,Duke Energy Ohio Inc,Final,316,139,0,0,455
2014,11,OH,3755,Cleveland Electric Illum Co,Final,112,78,6,0,196
2014,11,OH,4922,Dayton Power & Light Co,Final,164,56,0,0,220
2014,11,OH,13998,Ohio Edison Co,Final,294,115,7,0,416
2014,11,OH,14006,Ohio Power Co,Final,494,189,27,0,710
2014,11,OH,18997,The Toledo Edison Co,Final,74,67,6,0,147
2014,11,OH,99999,State Adjustment,Final,0,0,0,0,0
2014,11,OK,5860,Empire District Electric Co,Final,0,1,0,0,1
2014,11,OK,13734,Northeast Oklahoma Electric Co,Final,10,1,0,0,11
2014,11,OK,14062,Oklahoma Electric Coop Inc,Final,56,0,0,0,56
2014,11,OK,14063,Oklahoma Gas & Electric Co,Final,210,30,0,0,240
2014,11,OK,15474,Public Service Co of Oklahoma,Final,90,15,0,0,105
2014,11,OK,19785,Verdigris Valley Elec Coop Inc,Final,11,0,0,0,11
2014,11,OK,99999,State Adjustment,Final,0,0,0,0,0
2014,11,OR,6022,City of Eugene - (OR),Final,212,21,0,0,233
2014,11,OR,9191,Idaho Power Co,Final,5,6,3,0,14
2014,11,OR,14354,PacifiCorp,Final,3200,524,107,0,3831
2014,11,OR,15248,Portland General Electric Co,Final,3943,311,0,0,4254
2014,11,OR,18260,Surprise Valley Electrification,Final,1,1,0,0,2
2014,11,OR,40437,Emerald People's Utility Dist,Final,53,8,0,0,61
2014,11,OR,99999,State Adjustment,Final,0,0,0,0,0
2014,11,PA,3597,Citizens Electric Co - (PA),Final,16,6,1,0,23
2014,11,PA,5487,Duquesne Light Co,Final,231,44,1,0,276
2014,11,PA,12390,Metropolitan Edison Co,Final,1494,198,14,0,1706
2014,11,PA,14711,Pennsylvania Electric Co,Final,350,68,2,0,420
2014,11,PA,14715,PPL Electric Utilities Corp,Final,2926,477,40,0,3443
2014,11,PA,14716,Pennsylvania Power Co,Final,47,19,1,0,67
2014,11,PA,14940,PECO Energy Co,Final,2343,252,32,0,2627
2014,11,PA,15045,Pike County Light & Power Co,Final,3,1,0,0,4
2014,11,PA,19390,"UGI Utilities, Inc",Final,69,8,3,0,80
2014,11,PA,20334,Wellsborough Electric Co,Final,7,3,0,0,10
2014,11,PA,20387,West Penn Power Company,Final,408,39,5,0,452
2014,11,PA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,RI,1857,Block Island Power Co,Final,2,0,0,0,2
2014,11,RI,13214,The Narragansett Electric Co,Final,307,107,0,0,414
2014,11,RI,99999,State Adjustment,Final,0,0,0,0,0
2014,11,SC,1613,Berkeley Electric Coop Inc,Final,27,0,0,0,27
2014,11,SC,3046,Duke Energy Progress - (NC),Final,5,3,0,0,8
2014,11,SC,5416,"Duke Energy Carolinas, LLC",Final,138,19,0,0,157
2014,11,SC,14398,Palmetto Electric Coop Inc,Final,10,2,0,0,12
2014,11,SC,17539,South Carolina Electric&Gas Company,Final,235,0,0,0,235
2014,11,SC,17543,South Carolina Public Service Authority,Final,2,0,1,0,3
2014,11,SC,99999,State Adjustment,Final,0,0,0,0,0
2014,11,SD,1769,"Black Hills Electric Coop, Inc",Final,6,0,0,0,6
2014,11,SD,13337,Nebraska Public Power District,Final,0,1,0,0,1
2014,11,SD,14232,Otter Tail Power Co,Final,1,4,0,0,5
2014,11,SD,17267,Sioux Valley SW Elec Coop,Final,13,5,0,0,18
2014,11,SD,19293,Southeastern Electric Coop Inc - (SD),Final,0,2,0,0,2
2014,11,SD,20401,West River Electric Assn Inc,Final,22,2,0,0,24
2014,11,SD,99999,State Adjustment,Final,0,0,0,0,0
2014,11,TN,10331,Kingsport Power Co,Final,8,5,0,0,13
2014,11,TN,99999,State Adjustment,Final,0,0,0,0,0
2014,11,TX,5701,El Paso Electric Co,Final,425,59,0,0,484
2014,11,TX,16604,City of San Antonio - (TX),Final,1966,266,0,0,2232
2014,11,TX,17008,Sharyland Utilities LP,Final,54,6,0,0,60
2014,11,TX,17698,Southwestern Electric Power Co,Final,28,20,0,0,48
2014,11,TX,44372,Oncor Electric Delivery Company LLC,Final,3503,484,0,0,3987
2014,11,TX,55937,Entergy Texas Inc.,Final,127,19,0,0,146
2014,11,TX,99999,State Adjustment,Final,0,0,0,0,0
2014,11,UT,2010,City of Bountiful,Final,34,2,0,0,36
2014,11,UT,11135,City of Logan - (UT),Final,16,1,0,0,17
2014,11,UT,12866,Moon Lake Electric Assn Inc,Final,4,1,0,0,5
2014,11,UT,14354,PacifiCorp,Final,2971,362,27,0,3360
2014,11,UT,15444,Provo City Corp,Final,54,0,0,0,54
2014,11,UT,17845,City of Springville - (UT),Final,10,1,0,0,11
2014,11,UT,17874,City of St George,Final,51,10,1,0,62
2014,11,UT,18206,Strawberry Electric Serv Dist,Final,27,0,0,0,27
2014,11,UT,99999,State Adjustment,Final,0,0,0,0,0
2014,11,VA,84,A & N Electric Coop,Final,17,8,0,0,25
2014,11,VA,733,Appalachian Power Co,Final,372,45,1,0,418
2014,11,VA,17066,Shenandoah Valley Elec Coop,Final,104,8,0,0,112
2014,11,VA,19876,Virginia Electric & Power Co,Final,983,144,1,0,1128
2014,11,VA,19882,Virginia Tech Electric Service,Final,24,4,0,0,28
2014,11,VA,40228,Rappahannock Electric Coop,Final,146,10,0,0,156
2014,11,VA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,VT,2548,City of Burlington Electric - (VT),Final,63,29,1,0,93
2014,11,VT,7601,Green Mountain Power Corp,Final,2822,181,4,0,3007
2014,11,VT,19791,"Vermont Electric Cooperative, Inc",Final,469,24,0,0,493
2014,11,VT,99999,State Adjustment,Final,0,0,0,0,0
2014,11,WA,3660,PUD No 1 of Clark County - (WA),Final,216,13,0,0,229
2014,11,WA,14354,PacifiCorp,Final,184,35,3,0,222
2014,11,WA,15500,Puget Sound Energy Inc,Final,2260,208,1,0,2469
2014,11,WA,16868,City of Seattle - (WA),Final,1436,121,0,0,1557
2014,11,WA,17470,PUD 1 of Snohomish County,Final,481,62,0,0,543
2014,11,WA,18429,City of Tacoma  - (WA),Final,128,4,0,0,132
2014,11,WA,20169,Avista Corp,Final,188,29,0,0,217
2014,11,WA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,WI,4715,Dahlberg Light & Power Co,Final,5,0,0,0,5
2014,11,WI,5574,East Central Energy,Final,7,0,0,0,7
2014,11,WI,11479,Madison Gas & Electric Co,Final,126,44,0,0,170
2014,11,WI,13697,North Central Power Co Inc,Final,4,0,0,0,4
2014,11,WI,13815,Northwestern Wisconsin Elec Co,Final,12,5,0,0,17
2014,11,WI,20847,Wisconsin Electric Power Co,Final,377,183,0,0,560
2014,11,WI,20856,Wisconsin Power & Light Co,Final,232,180,0,0,412
2014,11,WI,20860,Wisconsin Public Service Corp,Final,306,153,0,0,459
2014,11,WI,99999,State Adjustment,Final,0,0,0,0,0
2014,11,WV,733,Appalachian Power Co,Final,56,22,1,0,79
2014,11,WV,12796,Monongahela Power Co,Final,102,16,0,0,118
2014,11,WV,15263,The Potomac Edison Company,Final,183,13,0,0,196
2014,11,WV,20521,Wheeling Power Co,Final,17,1,0,0,18
2014,11,WV,99999,State Adjustment,Final,0,0,0,0,0
2014,11,WY,3461,Cheyenne Light Fuel & Power Co,Final,105,6,0,0,111
2014,11,WY,8566,High Plains Power Inc,Final,34,5,0,0,39
2014,11,WY,11273,Lower Valley Energy Inc,Final,47,14,7,0,68
2014,11,WY,14354,PacifiCorp,Final,145,46,0,0,191
2014,11,WY,19156,Powder River Energy Corp,Final,24,4,0,0,28
2014,11,WY,27058,"High West Energy, Inc",Final,60,0,1,0,61
2014,11,WY,99999,State Adjustment,Final,0,0,0,0,0
2014,12,AK,219,Alaska Power and Telephone Co,Final,3,1,0,0,4
2014,12,AK,599,Anchorage Municipal Light and Power,Final,0,2,0,0,2
2014,12,AK,3522,Chugach Electric Assn Inc,Final,5,6,0,0,11
2014,12,AK,7353,Golden Valley Elec Assn Inc,Final,45,14,3,0,62
2014,12,AK,11824,Matanuska Electric Assn Inc,Final,39,8,0,0,47
2014,12,AK,99999,State Adjustment,Final,0,0,0,0,0
2014,12,AL,195,Alabama Power Co,Final,62,17,0,0,79
2014,12,AL,99999,State Adjustment,Final,0,0,0,0,0
2014,12,AR,814,Entergy Arkansas Inc,Final,109,21,0,0,130
2014,12,AR,817,Arkansas Valley Elec Coop Corp,Final,22,1,0,0,23
2014,12,AR,3093,Carroll Electric Coop Corp - (AR),Final,72,0,0,0,72
2014,12,AR,5860,Empire District Electric Co,Final,1,0,0,0,1
2014,12,AR,6342,First Electric Coop Corp,Final,34,0,0,0,34
2014,12,AR,13718,City of North Little Rock - (AR),Final,3,5,0,0,8
2014,12,AR,14063,Oklahoma Gas & Electric Co,Final,11,4,0,0,15
2014,12,AR,17698,Southwestern Electric Power Co,Final,15,13,0,0,28
2014,12,AR,99999,State Adjustment,Final,0,0,0,0,0
2014,12,AZ,176,Ajo Improvement Co,Final,0,3,0,0,3
2014,12,AZ,803,Arizona Public Service Co,Final,29826,1104,0,0,30930
2014,12,AZ,12919,Morenci Water and Electric,Final,0,3,0,0,3
2014,12,AZ,16572,Salt River Project,Final,11667,299,50,0,12016
2014,12,AZ,19189,Trico Electric Cooperative Inc,Final,825,17,0,0,842
2014,12,AZ,19728,"UNS Electric, Inc",Final,1306,84,10,0,1400
2014,12,AZ,21538,"Mohave Electric Cooperative, I",Final,374,62,0,0,436
2014,12,AZ,24211,Tucson Electric Power Co,Final,6039,59,245,0,6343
2014,12,AZ,99999,State Adjustment,Final,0,0,0,0,0
2014,12,CA,9216,Imperial Irrigation District,Final,1261,133,0,0,1394
2014,12,CA,11208,Los Angeles Department of Water & Power,Final,13761,615,0,0,14376
2014,12,CA,12745,Modesto Irrigation District,Final,1409,66,22,0,1497
2014,12,CA,14328,Pacific Gas & Electric Co,Final,144956,4872,1444,0,151272
2014,12,CA,14354,PacifiCorp,Final,151,24,7,0,182
2014,12,CA,14534,City of Pasadena - (CA),Final,322,20,0,0,342
2014,12,CA,16534,Sacramento Municipal Util Dist,Final,7619,233,39,0,7891
2014,12,CA,16609,San Diego Gas & Electric Co,Final,46920,989,40,0,47949
2014,12,CA,17609,Southern California Edison Co,Final,100262,3130,511,0,103903
2014,12,CA,17612,Bear Valley Electric Service,Final,117,0,0,0,117
2014,12,CA,19281,Turlock Irrigation District,Final,880,27,89,0,996
2014,12,CA,99999,State Adjustment,Final,0,0,0,0,0
2014,12,CO,3989,City of Colorado Springs - (CO),Final,319,64,0,0,383
2014,12,CO,6604,City of Fort Collins - (CO),Final,296,47,3,0,346
2014,12,CO,9336,Intermountain Rural Elec Assn,Final,337,4,0,0,341
2014,12,CO,12866,Moon Lake Electric Assn Inc,Final,0,5,0,0,5
2014,12,CO,15257,"Poudre Valley R  E  A, Inc",Final,144,9,0,0,153
2014,12,CO,15466,Public Service Co of Colorado,Final,20536,2058,10,0,22604
2014,12,CO,16603,"San Luis Valley R E C, Inc",Final,50,9,2,0,61
2014,12,CO,19499,"United Power, Inc",Final,320,11,1,0,332
2014,12,CO,27058,"High West Energy, Inc",Final,1,0,0,0,1
2014,12,CO,56146,Black Hills/Colorado Elec.Util,Final,595,183,2,0,780
2014,12,CO,99999,State Adjustment,Final,0,0,0,0,0
2014,12,CT,4176,Connecticut Light & Power Co,Final,6225,640,19,0,6884
2014,12,CT,7716,Groton Dept of Utilities - (CT),Final,2,0,0,0,2
2014,12,CT,19497,United Illuminating Co,Final,996,79,12,0,1087
2014,12,CT,20038,Town of Wallingford - (CT),Final,3,2,0,0,5
2014,12,CT,99999,State Adjustment,Final,0,0,0,0,0
2014,12,DC,15270,Potomac Electric Power Co,Final,1425,97,0,0,1522
2014,12,DC,99999,State Adjustment,Final,0,0,0,0,0
2014,12,DE,5027,Delmarva Power,Final,1545,196,8,0,1749
2014,12,DE,5070,Delaware Electric Cooperative,Final,352,29,0,0,381
2014,12,DE,5335,City of Dover - (DE),Final,23,18,0,0,41
2014,12,DE,13519,City of Newark - (DE),Final,45,0,6,0,51
2014,12,DE,99999,State Adjustment,Final,0,0,0,0,0
2014,12,FL,6452,Florida Power & Light Co,Final,2535,714,0,0,3249
2014,12,FL,6455,"Duke Energy Florida, Inc",Final,1769,293,6,0,2068
2014,12,FL,6457,Florida Public Utilities Co,Final,59,0,0,0,59
2014,12,FL,7801,Gulf Power Co,Final,269,105,0,0,374
2014,12,FL,9617,JEA,Final,232,27,0,0,259
2014,12,FL,18454,Tampa Electric Co,Final,475,92,0,0,567
2014,12,FL,99999,State Adjustment,Final,0,0,0,0,0
2014,12,GA,3916,Cobb Electric Membership Corp,Final,32,5,0,0,37
2014,12,GA,7140,Georgia Power Co,Final,196,64,6,0,266
2014,12,GA,99999,State Adjustment,Final,0,0,0,0,0
2014,12,HI,8287,Hawaii Electric Light Co Inc,Final,6973,443,0,0,7416
2014,12,HI,10071,Kauai Island Utility Cooperative,Final,2182,184,0,0,2366
2014,12,HI,11843,Maui Electric Co Ltd,Final,6617,488,0,0,7105
2014,12,HI,19547,Hawaiian Electric Co Inc,Final,34204,845,0,0,35049
2014,12,HI,99999,State Adjustment,Final,0,0,0,0,0
2014,12,IA,9417,Interstate Power and Light Co,Final,682,578,23,0,1283
2014,12,IA,12341,MidAmerican Energy Co,Final,103,53,3,0,159
2014,12,IA,99999,State Adjustment,Final,0,0,0,0,0
2014,12,ID,9187,City of Idaho Falls - (ID),Final,3,3,0,0,6
2014,12,ID,9191,Idaho Power Co,Final,398,94,1,0,493
2014,12,ID,10454,Kootenai Electric Cooperative,Final,18,0,0,0,18
2014,12,ID,11273,Lower Valley Energy Inc,Final,3,0,0,0,3
2014,12,ID,14354,PacifiCorp,Final,111,24,0,0,135
2014,12,ID,20169,Avista Corp,Final,32,10,0,0,42
2014,12,ID,99999,State Adjustment,Final,0,0,0,0,0
2014,12,IL,4110,Commonwealth Edison Co,Final,359,78,0,0,437
